worker_id,bonus,wid
610770b44b66c7badcebdad8,0.94,wc7e256c
6100970c7e9012cc0cfaa7f9,0.66,w9148fde
60ff1b89b98f2279ff6dccad,0.83,w3be07f4
60fd05afd0dbc634012fdb61,0.74,w8d8f78a
60fda003f3acba0353b4c015,0.64,w1420646
61099c8ba7ae945de183e6c2,0.46,wb403f44
61227aee7872e4b9333b1d04,0.74,w73721ac
60ff2936117e9fa5b3cbff51,1.18,w92daad6
60ff1c2be8195ff024c8c36f,0.66,w1263100
6107e053502ec3d4e6a9699e,1.13,w0f3dcf4
61145f169fd30c5b41bc1541,1.27,wc0fc8e5
60ff632a01371d68a406f893,0.53,wd9321f0
611d0a43b1af85d84397cef4,1.19,w5eb2825
61008f8af2ee7994eef21c34,1.02,w2e6b0cc
611c1590b843e8565cf68293,0.67,w1d14444
61078c9e26cd1e400bdb293c,1.18,w7fa2110
60ff62b50ff3880fdb0db588,1.02,wf3245df
6111b34ff493236111e5b7c4,1.23,wf8f5b2f
611c349aded1c4a5aab7c41a,1.22,wd9e459e
610b368f73ef7c1fab6f1403,0.7,we1f7c5c
61083c64710ef82c26db43b4,0.74,wa288de1
6109a3bb1dae0911fbc3453c,0.65,w52d1165
6103545a0506073b74eb0579,0.49,wa017e29
5d99475d77e99a03642dae51,1.18,w66fd2a5
5e58888641c3660a306c9c3f,1.27,w1a3aab7
611994820071da2beee434ea,0.85,wf43957b
610083ae4ea9427f69624636,1.26,w912ddbd
61008644608eb65767d63c28,0.44,w17e0220
6116d7ab61f079ff965a0c3c,0.74,wecb5b5c
6111a326db1361c762452c25,0.78,wcd0f78b
6105b63d14d692ecba7a1aaa,1.27,w6e807b0
6101daf30224b8af69538b5f,1.14,w06c9e08
6110bd9e993f6fa5560b68f5,0.91,w8bb3aff
6123ad58f6449142f2667f77,0.69,wa779b58
60fcd2c0ef92b8427c66e83a,0.66,wfc70246
61097bb02013ba99b1bf6535,1.11,w3f63289
60fdc7e2a3af2aae1860eae0,1.25,w03d7c28
6111581348437c57e275bc60,1.17,w5263b40
6111dbe985f809c17943f373,0.88,w9f88971
6101ea2b00442ab585dd6128,0.68,wc62635b
60fe334361363664b3b26b1d,0.45,w5f977fb
6102f18e52c555bc90330663,1.26,wc1b9847
60fd054d56424472d825f264,1.22,w17df0c4
60fc833bdc7b5c9f04df99b6,0.45,w9c993f9
611136beb40e1fcabe3eef82,1.25,wd13b4b5
61118ce038579f457b65e061,1.03,w0d5c1db
60fda39ff9b2dffbe8417645,0.58,wd0b8f11
6109509ba00c37924e41bd4b,0.58,waca51c5
611274606202b4ad7b6c6262,1.24,we0a135f
60fd733059c8e8d5beb877bd,1.11,w987e5ae
6113c1210f68d711782822f5,0.78,wd1b9d34
60ff2e26640398e682bfc041,0.59,w529ada1
6110a605ed6115336bea9a5f,1.25,wb2b7482
60fcf299e11c7dd9cfd4a90b,0.78,wb9dc6ab
6108b5cdaec99c6ecc60dddc,1.17,w89ca355
60fe08403e9ef3ae2739fe19,0.8,wa9300e1
61251298ee4b3f786f5e6eaf,0.72,w945745b
6111a0679e141ea442821641,1.16,w9c5d37b
6116c86b358efcc15921c77f,1.11,w71ec2b9
6109cf92b7160f4aa5bd422d,1.26,wfe257fd
6111bb6c3442d79cd1483824,0.4,w2f2eabe
57b270d576b2ea0001c98812,0.89,w821df11
6100bcb021e0e613e82c242d,0.95,w611e9eb
611e687b8028e22946b055e7,0.35,w431719a
6103cb989cce3a485c1b093b,0.5,w22592d9
61042072fe291a5b019c3f54,0.41,wf1d1369
610ae47c280c6615b2594cbd,1.24,w2146b9f
6105c41aa4fe602501d5a8cc,0.87,w8135a21
611431b8dfc10c8bb1393e8c,1.11,wa63e05b
610c255527970227a005623e,1.18,w0518cab
611ff2a8a47eaa2c24da6b38,1.25,wbfb1482
611ab61796a568a153115b6e,0.65,w9de536c
60fe10b3df2ee2ba32662d73,1.01,wff136ee
61234e3f973cbae66f1d411c,0.58,wa297e82
611131fe661b059cb50e586d,1.17,wd7564a3
60fcdd9a1681bdc5025b869a,1.17,w6721b35
611bb096e3abb34037875882,0.35,w6fab4a9
5bce382acc4ee200017daf38,1.21,wb0ae5cf
61087a3ac7ca8020fdbd4a5e,1.17,w5e62b40
60ff49231efef9b956b4d4c9,0.44,w1bc4aad
60feca36e5108a79aa93f5ad,1.25,we92b56b
61031e3bc2b8928823a87c43,1.18,w1ce4dd7
6100308ff97f9379a423157f,0.71,w689ac52
6109fdadfd549d6d9d6fbf9a,0.38,w01690ce
610c32760152aee38bf89b44,1.03,wb96f7f9
60fd8449ded3bcb81dbad8f9,0.88,w6a75588
60fe3ce41f559f27dda81492,1.27,w0ba048b
60fcb26677a917ac1dd40513,1.17,wf70b14c
61115664850e6d2d22ade7d3,1.22,w43ee317
6115c32f94169dfbf6d2a1e6,0.7,w9b4f275
6111882138447dcd9cedcb7c,1.25,we7b91f2
6109c84a8bfd6cfb4e55d129,0.78,w4fcdc3e
610d4ba3a4136e1ee4dbc7d4,1.08,w97f2d79
61110c7185290924193128e6,0.91,w4ad560f
60eedfdacf42ba2d337109cc,0.48,wc7dbc9e
61153455405f1e389764b2a3,0.58,w86f19ea
60fe0000207ebde4e772eaf9,1.07,w9c256f9
6105619fd55674bb2c2f0f74,1.17,w8cd05b0
610789935778fec5717b65e0,0.5,w996f937
610038371297afd6f2db9323,0.58,wb127353
60fcce1b5983af69d74fb430,1.2,w6fee0da
6109c5abdf1288ef0f82dfcc,0.59,w2c01973
60fde8704018ac4241e7985c,0.72,w3ec81f8
61085e3f4090a6b6a330bc9b,1.01,w296e9ac
6108cf43ced91eae8decfb72,0.59,w2eca555
612547f89bad5437aaecfa66,0.47,w9124f64
60fd779895286389280e0185,0.85,w3a893d0
60fee712cac724d08d2d8858,1.16,we9313cf
611182151b712af528856b89,0.49,w5cd9c0b
5eba75d1758c7a1cffb62685,1.26,w8a935c4
5d418aa2ba5255001983bb82,0.91,w17e768b
6109c142c078b8411d095609,1.26,wce92bb1
60f7518e20b8c3b05fb9036d,1.02,wb9998a5
61110f6efea0752dbd791e15,1.16,w70f6d8e
60fcd69d85e41f9c0a70c7b2,0.64,w73410ef
60fcf983b8bc5ffc2e7f793c,0.61,w9043a15
6113041409eacef9b949b518,0.51,wc714977
611050d6ae5e1afdf66c727e,1.28,w7bd38fd
611fecff2690072ac6adb608,0.85,we41a699
61003480ec0425f874e8b1ce,1.0,w4932ada
612657d80a3ee480d413b9ae,1.07,w03d45e9
611162bff4f3735370824f96,1.12,wc778c38
610ebe85c6b8bbc22b8366df,0.63,w0df4234
60ff11cfc567b54042430167,0.97,we9bb5bc
610a492420ee2b0c495c4a6e,1.04,w3f2b8b4
611ed5809a99c70e84ea3fec,1.2,w79bd3f9
5eaaa3dd401ccb01e69eadc8,1.27,w0f45656
60fdfd26d6cbee30d8354fa5,0.49,w3a8b04f
6110d7f556da416401efdd5f,1.02,w5f45dee
6110a52e4764194c6a17b64c,1.13,w7e653ab
6111a4737bf495de4759da6d,0.47,w002a271
6108708cc133f82c35c00f12,1.13,w93fbdd8
60d36993ec2e684114d99994,1.11,wabf0cfc
60ffa8b8baf716d020c22954,1.16,wa2a6d5c
610761697f759faefc3ef8a4,0.78,w480ef57
5b47624a8a290a00019b19bf,0.98,w7876ebe
610838e9e68b5ba7d2717e63,1.04,we53d4db
61040b9b9681cfe4b292a465,1.19,wc9d41dc
60fef0aa5ae84b202dc8da4c,0.83,w1345c85
60fcf798a018ea366299cc57,1.24,w504fdbe
610b01d3eb83059249113a48,1.24,we0fb9d4
610f1c35233f0b17e68074f5,0.66,w2f205f0
610817aba794d08cde246d51,1.02,w5030720
61111d8e968482a03b9bc23f,0.68,w4cdb29e
611d5b78d4e190960256325c,0.49,w49fba62
5f481e91144b1c2ba2dd8125,1.23,w09dd899
60ff6e80dad89b82091c850a,0.48,w297c96a
60fe2a53ece9102510fd8b0a,1.19,w1e54f03
60feda099c0a00b2f126fcdb,0.72,w5b77ae1
5e99ca6712aa02035ce554da,1.18,wf88c04e
5eceed79840590300f53fa51,0.69,w5beebfe
61046a696c859ee61168e90c,0.64,wc192b69
61084071c907966396d9cb54,1.16,w56fbd2d
61130f9a777a56345c4032db,1.18,wd87d3b2
610817e75d1ed4e2f023f912,1.22,we2103a6
611d386082f77bf328ba995f,0.67,w3b884f7
6114488c9881b84dd7788ffe,0.52,wf1e35f6
60fe1dea817e3234e9b8c122,0.45,w2b4b09c
60fd7637bcde42cb5ea9b80c,0.61,wd3673c8
60fd9d255ada6bf3df87f5e4,1.11,w251ac5d
5f236e73c9c733133909fd32,1.18,w4e74f97
60ff59e08c6e07386dad37d7,0.93,wb24bc9b
611145397745debc4e5c6354,0.71,wf602df2
60ffaba0ba23950d65f18b2b,0.46,w98096d5
61002911760c6e19aa300503,0.69,wc8023d9
610af22dfa5960e4f2164c5a,1.17,w8b95e0d
60fdf0bbc7d23fa637758b9c,0.87,w6afa4dd
60fd033e982f4926cd40037f,1.04,w8fb054b
60fcf1ff71df575c5e0cf9a3,0.76,we74143f
611af9f50dc22c3646004ee1,1.09,wc3da6d4
61133552bb4ccb1f9c0aa025,0.46,wf6fbfe6
6101e7f68ba54befff1550d1,0.96,wfb05ec9
60fcef6c8b43d344bdfe4674,0.59,w4fc6baf
60ff95f38478c4ce042f9f5d,1.22,w13d6085
6111decfac0adf8c9593b982,0.47,w20d4791
6111aa6f65afdf60938638e0,1.02,w508f111
60fbf6863de2fc79021db4e6,1.24,w4a89574
60fef9dcf622a7c56e5afcef,1.17,w7e256da
60ff1e8ad6e8d5efb5d63422,1.14,wcda4c83
5fb58319de0160000984ef9a,0.42,w9dc8707
61111c893ed863e1710dfa7f,0.71,w7f3103a
61077c2141b65a08f066f294,1.03,w176670a
61016278b59014742baaa17e,1.23,w59f2e8c
61153dddb843b4ee095f8a2c,0.95,wff7833c
60c93f189082587ea79ce324,0.51,w17bb455
61117530cb884c5debe7b143,0.83,w96be4bf
6106ac2851f2c76b5a7bcdf5,0.88,wdc54666
611111bb5abf4b946b1300b6,0.67,wdb8b171
6110a5c9dc417b8f225bfa27,0.74,w68c6bbb
60fd4c897c9e7571c7e9780b,1.2,w6ffb449
60fd71bbbd311790cbd28d12,0.63,wdafb09a
61087b8ad84b0fe901556166,0.58,w9157085
6102c2bafd71006cf4fcbd67,1.14,w537b564
6112b4c2710817d8bd0c7f5c,1.24,w669c918
610863714752e47e4bc714fa,0.76,wb9c3102
6110c16f6cd12d9520eaf617,1.1,w243fc42
60ff31099558249740d0d3b0,0.48,w85d9154
60ff445619f75b6b839674d8,1.18,we238497
5dceef211c219b03bb77b4ec,0.69,w9bd551f
60fece2d5bb9349d87c4f316,0.67,wfa325e4
600b7f34ec7cd9235a0e9041,1.08,wd0dd10e
61044e686f663ae36b4a424f,1.23,w77a2f7d
610064276ea6cd61b43e8fa5,1.1,we96d25f
60fd6f5452f145d42ed63851,0.83,wde17b94
61077a5736a7d5ce7a844737,1.26,w092ba05
611cb322f47b2de8ff3aae92,0.71,w7f26155
6114194ccd9e7e7861cacccc,1.15,w93549de
611317672f863e406badad3b,1.18,w7e032c9
61140514150f4cdab3ba1f21,1.21,wfecf1b9
60fed7f650ef175d38bdd67a,1.24,wf84320b
60ff7083e2762bf6afe05d78,0.94,w1c06e68
611192e2b41eef2b3fa6c7b9,0.58,wdfcc3a9
610095d245338153ded5b30d,1.19,w7df5d15
610b35e693737ff533e9959d,1.0,waddd189
60fefda552c70c68b32b3a07,0.72,w436f611
5a7dc3f8f49c9a0001f34317,0.67,web0bc9b
610025280c5c9933a9caec0d,1.26,w7b726e6
61032f249016e0e454656350,0.58,w66d8a4e
6116ca89cd410ccc58418f5e,1.17,w81f5b95
60ff12cb6dad541e5427828d,0.84,wb94e59c
592632d090a4ff000103e192,0.76,wc24584a
610c35b435b38d01814c62bb,1.24,w161ac1d
610773e76386035bb06c5b7f,1.21,we3646df
6111998b6780929f4fe2a0fc,1.12,we87b601
61084cf97f6981fb1f90683e,1.25,wf1ba301
6111b91215ef2daf1f60a748,0.7,w7514732
6116dabada1cf20dc4550ab9,0.75,w4ed640f
6110c3129bb5f296d009ecbb,0.72,w325fa43
60ffd9006d901f9d0ff35f48,0.32,w00e8c06
6113ef42af7454532d9efcce,0.54,wdf18367
6110d8fabfb966048dabb9f7,0.81,w8c55fa2
61071cc46f4d7bb59e4b4c74,1.2,w7b3bf7b
60fd86415d7300de26e9a39c,1.13,wa5211cf
6109b3669e6b40a9d269855c,1.1,wfb95ae0
6109728bf4643f9d0fcfb033,1.22,w8143d32
60fede7390845f3cd869fadf,1.25,w1157e1c
5e36efb122d9f6672e1867c2,0.4,w8decccc
61110b875512339be2d6e0e7,0.63,w6b3d8cf
60ff2f00d86ba41274e66ff9,0.63,w511ba3f
610769ff0af5007d2a160ba4,1.07,w2fcfe12
6108042d515427350634fc97,1.05,w4f9eee0
610063be7b33f9cc316a3425,1.24,w06a17cc
60fee8f6ca1f0906f92741b7,1.04,wd76b5f4
611b36366c257d68cb6bd7ad,0.86,w3eacea0
60ff1e23b678cfde3cb24dbe,0.33,wdb474d5
60fda82c6d2d7be651a8e4b7,0.78,w816e453
60fd70898841a1b5932c69f1,1.26,wdee48f9
60fc679c2427dcec5e54cbd7,0.58,w20070e3
611146d41fbf0fef0c97d2c0,1.26,wccc686f
6102b2123f073e595b65c933,0.91,wc26700e
6108151937923a2afd803927,0.91,w4cb281e
6115d535dbd6948950e5441a,1.17,w068642a
61001214262ccac3ef6bb096,0.54,w83ab7b0
6106f82fa03d9dd08eedf1b3,0.33,w9f49610
6111646d1922d97d81f4f9c1,0.66,wa9f3a50
5be3b5a2d8f5470001f0c473,0.88,wed6477b
610854cd0a69e1428590fa6e,1.05,wf2b4989
611d1faccc49f8e3134a8612,0.76,w69dce24
6115f4f8a3a90ffb1db5a892,0.42,wbd96d4b
61034b51962ee8d117403e9a,1.15,wed8b0b9
6111860f26d93229b277d09b,1.23,w5f8d070
61006f3c396dd596eb7c555e,1.18,w742b609
6110a11030bc2d65ab2c4fcf,0.65,w0cc50b3
6109a0f59c7b70db1fc7c188,0.57,wa929ae2
60fe45c93df7daeb3e0916a0,1.25,wa002a04
60fdac695048c9b68cddadfc,1.18,wc243764
60fdbf0f9d0cf6294320f440,0.57,w1765ad9
610015909eb7cdc6602d796e,0.6,w572fd50
6100235ecb27466cf10099fb,0.68,wd38fa90
5cfeccbefa04840015d7d012,1.27,w2600015
6113c68f6b89306b35fb512b,1.23,w0bee089
6116efc15194b1f72946215b,1.17,waf498e1
61083c38df4bae1bd8d48dbf,1.22,w226838c
5e6c0b0fede0271d08d1a3cd,1.2,w6dc574b
6116b2857d86f163b6bddd88,1.24,wfa4e6f1
610f3c55a8d5d7e0c48e02a7,0.62,w03903ed
610800e2a97cda637922fbcd,1.23,w3a1c67e
6107acfe97c63575a2344e36,0.7,wf489a57
5c46540c4b9ebe00012eef7f,1.24,w739b819
6110b2b7dd8d1dc7530fea47,0.54,wfccd0f4
6103362daa2196af007a1746,0.88,w1ec764b
610019d78c4dbfa9d56317e5,0.76,w72c1b27
61200d9dee82041bf3ae9bd3,0.62,w0ca1593
61082348793aa05b4b9ac5a1,1.07,we1f1d41
60fc5e06147233cbaf0d59e8,0.63,w248a92a
60ee14aee9ca30ee3f4b894d,0.57,w31a473a
611086785cf16356967cf754,1.19,w663c64a
60fc66800ccfce9c74ed4f3d,1.18,w0f995a9
60fdfd265d53f620ef2c3929,1.26,w698a0d3
611ef6d4ab0a8cbeadba682f,0.62,w3e49435
60fcc6e019607ab98758683a,1.19,w059d127
6102feaf4f6002b3dbc4cdab,0.74,w8d2c008
60fcd520c811e3e35980e962,0.47,w25ef478
6114ccce2c16c166e3bb10c0,0.48,w0dd760a
60b8def92795f624f7d29e84,1.1,w4f83212
61080bebac90c1d41e49bcff,1.03,w158e92a
610abfd3b53a6da985939fcb,1.2,wa39d8f6
5fb5dfa5df577200090d9dc4,1.17,w6c1ddf4
6100a403756fb77b88332dd9,0.69,wdad3f04
61116fa0d9fd46ba1427122a,0.64,wf5d08d8
6101f89f6c68866b1fcb47d0,1.22,w4a44da0
61047c237ed5e2d62e0e6c0c,0.73,waca74ee
6111530fe923682608e5691f,1.13,w9f2f3c2
61206367bf8993f836911366,0.79,w6a76826
60f1d81960d9ca3a725d65f6,1.1,w19d2cc6
6103c9bf6b4472251b4972f7,0.33,w01b6f19
6112ca480daf53e81c054c11,1.05,wd6a6352
60fd60eb3c6971a78e0d9ec5,1.25,wb1b721a
610629a85270e85af13a6020,1.2,wa50a45e
6109d77eada8154c4fb0957e,1.19,w64d8d9a
60fd788086bd1292a97f2db4,1.11,wffcd99b
611e8e97fef741faf89dec00,0.83,w46c134a
60fdbfca9d0cf6294320f469,1.25,w35edfa6
60ff79c06ef9a8d8ae7f5905,0.71,wc4f4c3f
60fa57e98690c7b772fbf797,0.69,we5095d7
611d3ceada23f432a2de46bf,0.59,w86e644c
5ddb5ed4a64380abb2907440,1.17,w270ba1a
6113a03134af4db6024f1d5b,0.63,w0ada4f1
60fece8be32e2df628b4cebe,0.66,w2e0b2d0
5fadeb340e10471fdeb5fbf5,1.21,wf3841d7
6106e56a30bffe5aa77176ee,1.21,wb5b86ec
60fd0da9a39ab7e4d4c1a1ae,1.21,wf2a6330
611fdd2cb6ad06b50c2de068,0.62,wec33841
611c02851fb3c5628ee12c78,0.81,w714088f
6096bd006fe2e3e6ddbeac63,0.44,wd568b4b
60fdd6055826b05bc8d933f3,1.18,w3713684
611096a1ffa9f5305a391d38,0.62,w6807655
6112746bd023f1b7da74a767,0.87,w4d8bfa3
611605de0a30eebef2479dc3,1.1,w6c5bd9c
60e93525447d5e9ac6ebbd55,0.76,w2485d27
60ff1f3156b8ba76b051b883,0.65,w52550ed
611891ebef307851334d9dc7,0.68,w98805fb
6116e7aa79544b09ef067475,0.64,wdf4d16a
61018fd6e1c6509680d873d5,1.17,web3b943
60fdd471f223537a577806d5,1.18,wd8abf65
60fcd082c71dbce0d69dfca2,0.73,w35f2bbb
60ff9a9aad04eb7ef6cae70a,1.12,wd1c2e63
6107bf007dc68f269f5838cf,0.56,wd42be2d
61088f0db29ab726725c506d,0.96,w406ed90
6105a8072b935146e4cf4ea9,0.38,w928c8bc
60fea30cae8c6f4e3df820cd,0.46,w3a89603
610e96ee07c6c4437c36f457,0.83,w7b13d08
60fceda6cb5811d060c3694c,0.65,wb52c5c2
60fed5c83c2307ec084bc9a6,1.16,wf2778f5
60fcc2e60ceb73583cb669db,1.27,w5b35a28
610851e1e520f1addb3c2b35,0.59,wddafdea
610871ca37b4fcb3940750e8,1.0,w4823b21
60fea91f76d743082de15b7f,0.91,wf06bdbc
5f8c70c9c8e71c0b49e49797,0.61,w9e94892
61084518355f1647cf787f55,0.69,w2e21c96
61191497ca1489c3f69320ce,1.14,w418ff9a
60fed37592fa85f71f75952a,1.1,w6d3c0a4
611579e748178388d8a183e4,1.1,w1ad35a6
61081550d87b8d059b0428f1,0.66,w86678bf
611a7f5135d1d8e1b13d8818,0.66,w2f93940
6111782b298eff6c31853ea8,1.17,w32488c7
61241b802217e5c2801ded27,0.53,wd155550
60fd8e58bf7248c3312f59c1,1.16,w98a2856
60fe3b0eff1f22434317d4b4,1.12,we2d6898
61112645ce733afadd8f7bf9,1.04,w15c6738
60fd0df9cea4c7f2db43e639,1.25,wb528ca4
611117680d2d317227a09e79,0.41,w1cf5fa2
60fd7e4ef0c957ce7eaf945e,1.19,wa439ed1
60feb4aa6b064157812af3f3,0.95,w5445b44
60fd22c43ca0a22679d24c9f,1.13,w56b202f
60fc8c2baa5ab4e34a45f7c4,1.24,wcbbc54b
60fded771d362f0624a42a38,0.63,w2544658
6115420595b02ce5d51281f0,0.53,wcf23c59
611609f6bb4901c51d9794f3,1.24,w268de4d
610af9ad1ee68355990755b7,1.02,w6db7b0a
60fde1373528bb0609bd16b8,1.16,w1a42f24
610c717998bd02335ec563e8,0.98,w569498c
6113d1892167dd78100fda0d,1.25,w786607c
60fed7f04d0e72ad0fe14b31,0.34,w17a9a1e
610061abe1c5a31528835319,1.0,wbbf00c4
58472149000f1000010ebc53,0.96,waac13ae
60fc54305e6e0e773a9e6c17,0.87,w16f70f6
6104b1c50f6057c1d8a6e3a6,0.83,w7c77632
60c5b73d3f089e914fd1e302,0.6,we99f1e9
60fdd8e1c09b279c5e967dfe,1.2,w19bf71f
6116b3aa0792f7a38a55696a,0.41,wcce265c
6111387a172fa06bdad242be,0.61,wfb92ae3
611020f1c36092435314ab6c,1.26,w73a660e
611146aa8a864703c5b46988,1.04,w03991d2
60fe4ee92d2a050caa391eb8,1.24,w7e3bdcc
6108d6efa698e3dbe3b313d3,0.68,w1bf4501
6111319162cb339cc4728f8a,0.32,w1a39729
5c0ddc894bc2690001b67bd0,0.87,w9f28f83
6109484c47f03311dfd76caf,0.83,w7d90cb5
60fdc3108d972d6c852fbf8a,1.16,wa29d6fb
61077ba3da257ed1c91281d0,1.29,wf87a1f2
60fef6813613ab668c778a8a,1.11,w8e51957
61076f9a8d1f2364f81675f5,0.89,we7cccc3
610ebc355bda8a352be2e2fd,0.42,w4de684e
60fd7da379f9b010244d61f9,0.58,w1ff0d5c
61157bc60e3df352762b83ae,1.21,w15b26f9
610761894f1d0380d5bb7114,1.17,w8bb8061
61077cf502d4b64d15644f7d,1.25,wf8c8fee
60fdcfe5d5fae1d6be1e471b,0.81,w6703ef7
61007de25d1a5d74904865cd,0.57,wf4036a8
610018e24a38c13256a3a41b,0.67,w0c7ed3c
61083ecdd1be9b22e7caf4cf,1.12,w716a0b4
61041f68da4acb3a4ec75eb2,0.38,w15a6b0e
60ff103a082bda73838f822d,0.69,wec5d623
610c8b382eab1a0ec7e9ed6a,1.15,w098e564
5d4efe300691a6000193557f,1.24,w794b538
60fff3891621bdf4e1547a55,1.08,w9d572e5
60ff36d59a4bcce076105cd5,0.58,w3e76914
60fdce10226d20ddc8990f04,0.66,wc65a756
6112b1980564a45c40c40d50,1.13,wbd2b361
611fe48689f9b448bc6fc009,0.47,wa13f0a0
61030ddc991c249c718415b4,0.66,wcd5439c
611185e2003983d55370525f,1.25,w7291811
6111af66416e6b35a638c489,1.19,w596632e
612619012bece519d46d868c,0.84,w65f4a16
60f6d60d4e1aa820ac0a4299,0.76,wf4e00f9
61001fba09e641fd06b1127c,1.18,w1f020f2
610825130bf4669d1b167efe,0.51,wffcfb01
6111bfb55f65580a22c1608c,0.9,wbbb767e
61000fb62ceda605688d988f,0.54,wed25df6
60ff09a9c88d4dd0e0928b28,0.86,w7832acb
611e01b5cbc5c8e6b0e6114d,0.93,wfebce39
611e98f99f858a3980832435,0.78,w3eb1ba0
60ff34d0681649ea4e694114,1.2,w976805f
60fe082dd223b8a8d4045052,0.29,w5be0f9e
61009dfdd12eb24b359094fc,1.25,weabae14
61036b968e883dc6b02687e4,0.45,w583ea3b
61083e50d5c3a0c8c5d9c10d,0.53,w90c7c3a
6122b77242418368628164c2,0.98,wdf8af29
610810dfb6e2212896f5d084,0.52,w897ad93
61053327ce6e817a35376547,0.35,w8280241
60feecf26c5a5069f3b6f230,1.15,w8511246
60fd912faf032ebd58dcc164,0.53,wc5f2ddc
61001a7923b9b4a1f5c88742,1.2,w54b96ea
6120d3a9a4ffcc532a72d3f2,0.48,wdaa1eb7
5a79ebf1527fd000014658b3,1.17,wc052aa9
6107e2780f3500a1c821b3c4,0.54,wab106cb
5d93a2e8e248c2001967fb0a,1.04,w01a0598
61001ece83189b8ffa1bd0cc,0.81,w44a82fe
60fef115c1aa5366be97aa0e,1.25,w16e00f5
60fd6a2e013bff4b729c6dec,0.73,we0b4411
5c5c5f6c46aa74000133e212,1.19,w91c428d
60fda11a61ec4040948e9695,0.94,w8ff7d9f
61005479660ed987bfe12958,1.26,w2e1aabb
61009741973fdb40344de5e7,1.04,wc56cf02
61087340524af628c86bc38c,0.59,wb6d094a
6100a6490f66a63a6f2f2c26,1.27,we9b7380
610046d7b6f82417139e1d1b,0.61,wa0c5856
60fe228b7d5b57bc96e518be,1.17,wa9782d7
610bc4a86bb57bbcd490b6ba,0.73,wa4eef0e
5e15ca7bf6191fbb43eef1f1,0.64,wf723b54
60fec653cfad907057f125dd,0.47,wdf3b317
60fccf6ae5091da95d953065,1.23,w14f2d41
611728349d448e8e29ee280b,0.87,wf3a2170
60fd7ba44798f41114aa086d,1.23,w83a177a
610d98f28645aa913baf013b,0.32,w7cba3e9
60feddcac4a451872291ad84,0.7,w8164c45
60fef54a4ebbed44b8512ebd,0.35,we2d6390
6116d4aea499813f9c7dc432,0.84,w6f8c5fd
5cb743b064c8a50018d78cc3,0.44,w0015f5c
610ba8c4c9ceae59963b9d9d,0.4,w477ff18
60fec78e6603ff45039ed758,0.47,wb096b3d
61089f3545e100ffed96d0de,1.14,w6dbf670
60fae3023760e4e5489a8c51,0.8,w507081d
611292e82906a9ff09cdf126,0.53,w4e558ce
5e07d174da6bad1342bafab2,0.82,wfefe075
60fc99bd111fff5920c32f93,0.52,wbe66984
6100c397f08ae87207280481,1.03,wd0e9e5c
6107573f2676d69ea8bd3e95,0.72,waeefffd
6110a116f06bc62fd1f86d34,1.13,w71d31d1
60031a7fcb3b2238616558a1,1.16,w254b91c
60fd7970f440fb912e9dff5d,1.22,w9416244
6122b2a9af2a277557acb5db,1.08,wd4b694a
610ca1ebc287c0cb9a507a1f,1.23,w12e85f4
60feea062ee3beca85498ac8,0.86,w18449e8
61118e34a3c96ffddd231277,1.22,w0888b30
610585e9facb18bce7620c0c,0.81,we5f4e0f
6106fbbcd52909fe5cc2fc8e,0.87,w5ee1dda
60ff6f5b29fde80ad7b28e73,0.59,wf6dd521
60f7818f24735a8f072aec3a,0.94,wf930856
611115a766df68e739b3ac70,0.89,w32f20d5
6100a9b16fd9234d6ccf1207,1.22,w67ccea0
610ae632a824b34a3046fe7f,1.08,w3168e4d
61097a6c0eab13dd397b760d,1.19,wf55852f
5d0c46b3dff7d70019e6dda7,0.5,web53f96
60ff05518f64c7c893474505,0.75,w71c2818
6108033d4b665a3cea07dd4c,1.17,we2170e0
6117118899e300fa90aad960,0.56,w3b4a3ed
60feda74e2df3c350aa61225,0.54,w3ca9843
6108679d62f745cd4aa00efa,0.87,w2073ebb
6100c34a0725a47de025abf5,1.02,w54881fe
60fdb497ea99bff52060bb6b,0.42,wbb10cc4
60fdb745cebd19d9497e92d5,1.23,wf4f72ed
6107509f971230ba937572de,1.25,wd40580b
610f5ab8d430d0fa5e82fb0d,1.05,waa03a77
61117f9c95b38358ed0311f1,0.62,wfbd335c
61018a2a8f0379f4406169f4,0.92,wc3811c2
60fda1ed99bffa5aae76198e,1.08,wa31c1fd
61119018babf810c0cab7d3b,1.12,w77a978f
60fef0f40629e4b5119b306b,0.92,w34afbc8
610980b1cb873aebad3961c2,1.09,wf616d30
6107fd1dde5549cbdf72cc52,0.75,wd386f1c
610838f7a94d493ae8a6af69,1.25,w85ac881
591648cf6ddd3b00016424ca,0.56,w58a6397
611274bd02cab31a68978711,0.81,w4e602c2
5dd3217aeab04233748a4263,0.6,w8e5dd0b
61001da662fff38307eb3e3e,1.15,wc80e2bf
60fc8b9c57d035701f232118,1.27,w943f5bb
60fd462512ad2ae6071668f3,1.23,wb2e1a39
61128c2c056a6993a3868078,1.25,w643e406
610706b1493f49df1066b324,0.26,w8e72319
5dec4ca61e806c343c3b63b8,0.97,wc1b02e8
60feb064cc4b41a29eb71449,0.88,wf72a706
60fe2e435b823598fe529fac,1.04,wb3f6c33
6114c2ab3ba37f186e3a18f6,1.04,w3dab6a7
6107f0608f7b13a65ebc4c9a,0.34,w0fa7265
60d0e964da61ec52cf2bafd4,1.09,we7b15f7
